190.473549,40.397903,-2.600961,14.770002
188.803665,39.495728,-2.691561,14.770002
186.971123,38.715545,-2.786635,14.770002
185.1661,38.101586,-2.819753,14.77
183.396828,37.511659,-2.819753,14.77
181.588982,36.90886,-2.819753,14.77
179.770012,36.302361,-2.819753,14.77
177.962273,35.699915,-2.82092,14.770005
176.175941,35.111214,-2.825572,14.769996
174.34449,34.517199,-2.830334,14.770001
172.577103,33.95305,-2.834922,14.770003
170.806747,33.396926,-2.839511,14.770002
169.033043,32.848673,-2.844103,14.77
167.283516,32.316611,-2.848626,14.770004
165.589813,31.809738,-2.852999,14.770002
163.967171,31.331707,-2.857182,14.770001
162.336525,30.858717,-2.861382,14.769999
160.822174,30.426109,-2.865277,14.770002
159.351471,30.010935,-2.866748,14.769999
156.240402,29.773916,-3.319101,14.770001
154.847397,30.199741,-3.557418,14.770001
153.935577,30.698773,-3.727282,14.769993
153.250786,31.226155,-3.868473,14.770009
152.137009,32.540955,-4.150661,14.770009
151.805191,33.140026,-4.262496,14.769999
151.395363,34.25239,-4.45629,14.769998
151.112656,35.66217,1.72464,14.769994
150.93409,37.439671,1.617179,14.769989
150.917381,38.408777,1.558894,14.770013
151.077087,40.518564,1.431595,14.770005
151.273636,41.640404,1.363103,14.769994
151.56337,42.805252,1.290917,14.769999
151.934128,43.940031,1.219125,14.770009
152.442184,45.170143,1.139082,14.770004
153.819969,47.600149,0.970931,14.770002
155.752998,50.375338,0.984917,14.769999
156.745361,52.023378,1.072676,14.770009
157.542809,53.645554,1.155132,14.770006
158.18087,55.261612,1.234388,14.770006
158.662918,56.824968,1.309013,14.770001
159.036407,58.469517,1.385939,14.770014
159.265877,59.989965,1.456077,14.770011
159.381439,61.381166,1.519751,14.770001
159.404594,62.784782,1.608768,14.77
159.228462,64.14031,1.791237,14.769999
158.945839,65.097784,1.924415,14.770004
158.450394,66.171043,2.082157,14.769999
157.949669,66.947184,2.20536,14.769997
157.594307,67.393335,2.281411,14.770002
156.807892,68.180605,2.429882,14.769999
155.92662,68.834696,2.576313,14.770007
155.49353,69.089489,2.64331,14.769998
154.578926,69.510193,2.777608,14.77
153.610168,69.80607,2.912738,14.769996
153.05941,69.912823,2.987542,14.769997
152.030312,70.000668,3.125333,14.769996
150.884689,69.936522,-3.041222,14.770003
150.446991,69.892439,-3.041222,14.770003
149.024063,69.749136,-3.041222,14.770003
147.533813,69.599058,-3.041222,14.770003
145.989807,69.443563,-3.041222,14.770003
142.778198,69.120123,-3.041222,14.770003
141.119308,68.953062,-3.041222,14.770003
137.684845,68.607176,-3.041222,14.770003
132.276077,68.062468,-3.041222,14.770003
130.361023,67.869604,-3.041222,14.770003
123.080963,67.136435,-3.041222,14.770003
121.386795,66.965818,-3.041222,14.770003
119.742386,66.800207,-3.041222,14.770003
116.402473,66.46385,-3.041222,14.770003
114.851196,66.307623,-3.041222,14.770003
113.328278,66.154249,-3.041222,14.770003
111.792915,65.999624,-3.041222,14.770003
108.594658,65.677534,-3.041222,14.770003
106.913811,65.508261,-3.041222,14.770003
103.370121,65.151188,3.243531,14.769996
101.540504,64.952534,3.255957,14.77
99.603088,64.717058,3.269134,14.770003
95.684536,64.161232,3.295856,14.769999
93.713593,63.841139,3.309337,14.770002
91.843212,63.512066,3.32216,14.769999
88.151146,62.789482,3.347561,14.769998
86.482273,62.430763,3.359086,14.770003
84.823242,62.054121,3.370572,14.769999
81.860004,61.331244,3.391166,14.770002
80.459404,60.966948,3.400937,14.769999
77.827385,60.242605,3.419368,14.769997
76.634476,59.897026,3.427753,14.769999
75.294098,59.495754,3.4372,14.77
73.909588,59.066708,3.446986,14.77
72.486084,58.613581,-2.83286,14.77
69.524578,57.633793,3.491878,14.769998
68.056675,57.063581,3.53234,14.769997
64.889915,55.58959,3.622112,14.770001
63.344736,54.739061,3.667432,14.770003
60.207458,52.711098,3.763446,14.770001
57.110256,50.243452,3.865232,14.769999
54.270174,47.463413,3.967383,14.770002
52.996567,46.011866,4.017002,14.769998
50.754557,43.048088,4.112517,14.77
49.756956,41.569727,4.124196,14.770003
47.782642,38.538004,4.146114,14.770001
46.779284,36.939606,4.157547,14.77
45.766884,35.284515,4.169301,14.770001
44.759457,33.592859,4.181229,14.770001
42.852074,30.257826,4.204504,14.770002
41.996014,28.700107,4.215273,14.769999
40.415689,25.714921,4.235735,14.770002
39.658287,24.2298,4.245835,14.770001
38.927099,22.759825,4.255781,14.77
37.433467,19.64541,-2.013072,14.77
36.03839,16.699494,-2.013072,14.77
35.373454,15.295381,-2.013072,14.77
34.039813,12.479198,-2.013072,14.770001
32.707976,9.666823,-2.013072,14.770001
32.058555,8.29547,-2.013072,14.770001
30.997023,5.249096,4.490029,14.77
30.739911,3.740811,4.597063,14.77
30.685909,1.012909,4.788129,14.769999
30.827632,-0.183764,4.872412,14.770001
31.329799,-2.277685,5.023116,14.769998
31.673402,-3.230381,5.093944,14.77
32.589533,-5.105013,5.239965,14.77
33.174916,-6.027207,-0.969595,14.770001
33.815925,-6.908744,-0.914563,14.770002
34.565632,-7.824344,-0.854813,14.77
36.341357,-9.620156,-0.727231,14.77
38.430281,-11.242767,-0.593598,14.769998
41.074005,-12.745136,-0.439937,14.770001
44.182055,-13.901314,-0.272331,14.770001
45.820431,-14.297014,-0.222236,14.77
47.325981,-14.637222,-0.222236,14.77
50.202787,-15.284628,-0.203791,14.769999
53.360518,-15.600232,0.004559,14.77
54.789963,-15.526584,0.098397,14.770001
57.519716,-15.002717,0.28081,14.770001
58.730255,-14.598001,0.364483,14.769998
59.900517,-14.09459,0.447996,14.77
62.08242,-12.813232,0.614013,14.770002
63.132269,-12.002656,0.700963,14.770002
65.042152,-10.075138,0.879027,14.769999
65.855045,-9.102314,0.862581,14.770003
68.008051,-6.75644,0.793905,14.77
70.625828,-4.292496,0.716363,14.769998
73.543781,-1.952007,0.635678,14.770005
74.950069,-0.954222,0.598492,14.769997
77.902889,0.927652,0.554717,14.770001
79.248596,1.758361,0.528355,14.769999
81.666992,2.661948,0.186785,14.77
82.714996,2.785404,0.047735,14.770001
84.533375,2.653198,-0.19289,14.770001
85.32579,2.453635,-0.300531,14.77
86.915928,1.782436,-0.452424,14.77
88.916874,0.752149,-0.49857,14.77
90.060486,0.109421,-0.525466,14.77
92.299187,-1.27063,-0.57939,14.769997
93.510193,-2.089156,-0.609359,14.770001
95.964302,-3.88436,-0.638263,14.77
97.306213,-4.879857,-0.638263,14.77
100.081921,-6.939888,-0.642089,14.770001
101.509354,-8.028269,-0.660789,14.77
102.949329,-9.169946,-0.679933,14.770002
105.889919,-11.646571,-0.719986,14.770004
107.36208,-12.964757,-0.740572,14.769998
108.71323,-14.223988,-0.759812,14.770001
111.344784,-16.822463,-0.798341,14.769996
112.633583,-18.171045,-0.817773,14.770003
115.073643,-20.875495,-0.855721,14.770002
116.261734,-22.269546,-0.87159,14.770005
118.733795,-25.209215,-0.87159,14.770004
121.236984,-28.1859,-0.87159,14.770004
123.619476,-31.071022,-0.924969,14.769998
125.480782,-33.958282,-1.071401,14.77
126.833939,-36.906754,-1.209675,14.77
127.691727,-39.688747,-1.33374,14.769999
127.983337,-41.078608,-1.39423,14.770008
128.183914,-42.428478,-1.452358,14.770007
128.348038,-45.333097,-1.576339,14.770002
128.113331,-48.517179,-1.712418,14.769995
127.428158,-51.71207,-1.85169,14.770004
126.90974,-53.295597,-1.922667,14.769995
125.574051,-56.274933,-2.061833,14.769999
124.725235,-57.733694,-2.133727,14.769999
122.647118,-60.540247,-2.282592,14.770004
120.127735,-63.340473,-2.305016,14.769997
117.478878,-66.275341,-2.305016,14.769997
116.130764,-67.769032,-2.305016,14.769997
113.481411,-70.704437,-2.305016,14.770002
110.975002,-73.481491,-2.305016,14.770002
109.750019,-74.838745,-2.305016,14.770002
107.415058,-77.425827,-2.305016,14.770002
106.237431,-78.730606,-2.305016,14.770002
103.793667,-81.438248,-2.305016,14.770002
101.203907,-84.307636,-2.305016,14.769997
98.513073,-87.289021,-2.305016,14.769997
97.174,-88.772678,-2.305016,14.769997
94.59367,-91.631622,-2.305016,14.770002
93.363628,-92.994492,-2.305016,14.770002
91.012173,-95.599854,-2.305016,14.770002
89.849621,-96.887928,-2.305016,14.769997
87.457729,-99.53809,-2.305016,14.769997
84.92683,-102.34227,-2.305016,14.770002
83.61401,-103.796844,-2.305016,14.770002
82.295963,-105.257206,-2.305016,14.769997
79.714825,-108.117054,-2.305016,14.769997
77.258244,-110.838882,-2.305016,14.770002
74.886669,-113.466537,-2.305016,14.770002
73.694942,-114.786942,-2.305016,14.770002
72.477444,-116.135895,-2.305016,14.770002
69.939419,-118.947983,-2.305016,14.770002
67.284809,-121.889221,-2.305016,14.770002
65.946423,-123.37212,-2.305016,14.769997
63.337147,-126.263138,-2.305016,14.770002
60.880627,-128.984909,-2.305016,14.770002
59.701473,-130.291382,-2.305016,14.770002
57.366972,-132.87796,-2.305016,14.770005
54.948996,-135.557045,-2.305016,14.769994
53.688139,-136.954033,-2.305016,14.769994
49.761305,-141.304878,-2.305016,14.769994
48.484716,-142.719307,-2.305016,14.769994
46.017187,-145.45327,-2.305016,14.769994
44.813665,-146.786751,-2.305016,14.769994
43.627043,-148.101494,-2.305016,14.769994
41.328611,-150.648109,-2.305016,14.769994
39.2673,-153.247818,4.126824,14.769997
38.481104,-154.541389,4.205745,14.769996
37.339049,-156.991837,4.346772,14.769999
36.617361,-159.304955,4.473152,14.770003
36.22321,-161.438797,4.586313,14.769999
36.120857,-162.468063,4.640231,14.770003
36.085352,-164.594986,4.751161,14.770001
36.317139,-166.915062,4.872765,14.770001
36.892462,-169.405449,5.006085,14.770001
37.750957,-171.702591,5.133991,14.769997
38.920277,-173.91188,5.26437,14.770004
40.188259,-175.72715,5.379846,14.770007
41.572159,-177.298508,5.489036,14.769997
42.368946,-178.06398,5.546634,14.770002
44.252621,-179.567696,5.672344,14.769998
46.541172,-180.943253,5.811628,14.769989
49.105713,-182.024384,5.956816,14.769996
52.044859,-182.950264,-0.303554,14.769993
55.291391,-183.967186,-0.303554,14.769993
58.790766,-185.063301,-0.303554,14.769993
60.631861,-185.640007,-0.303554,14.769993
64.453426,-186.837044,-0.303554,14.769994
68.252834,-188.027153,-0.303554,14.769994
71.854961,-189.15654,-0.30557,14.769998
73.567825,-189.700294,-0.309177,14.769987
76.883053,-190.772026,-0.31617,14.769989
78.546989,-191.319603,-0.319686,14.769985
81.999561,-192.471809,-0.322753,14.770007
85.660198,-193.696098,-0.322753,14.770007
89.455204,-194.96534,-0.322753,14.770007
93.187954,-196.213737,-0.322753,14.770007
96.708439,-197.391151,-0.322753,14.770007
100.043224,-198.506477,-0.322753,14.770007
103.363865,-199.617043,-0.322753,14.770007
105.077518,-200.190178,-0.322753,14.770007
108.6507,-201.385216,-0.322753,14.770007
112.396366,-202.637947,-0.322753,14.770007
114.291782,-203.271858,-0.322753,14.770007
117.966022,-204.50071,-0.322753,14.770007
119.7188,-205.086922,-0.322753,14.770007
123.066807,-206.206642,-0.322753,14.770007
126.388016,-207.317421,-0.322753,14.770005
129.851166,-208.475655,-0.322753,14.770005
133.516281,-209.701439,-0.322753,14.770005
137.316345,-210.972359,-0.322753,14.770005
141.052307,-212.22184,-0.322753,14.770005
142.841446,-212.820213,-0.322753,14.770005
146.223198,-213.95443,-0.326233,14.770006
149.534409,-215.087654,-0.333257,14.770001
152.935059,-216.278648,-0.340489,14.769994
156.518311,-217.56356,-0.348129,14.770002
160.243149,-218.932144,-0.356093,14.769997
163.989876,-220.342896,-0.364129,14.770008
167.479683,-221.687965,-0.371635,14.770011
169.134308,-222.333359,-0.371902,14.769996
172.23185,-223.541962,-0.379388,14.770003
174.771606,-224.888351,-0.59552,14.769996
176.792381,-226.570992,-0.793171,14.769997
178.253082,-228.335106,-0.965257,14.770013
178.802818,-229.198189,-1.042065,14.77
179.652283,-230.928642,-1.18685,14.76999
180.266594,-232.861137,-1.339166,14.769991
180.591736,-235.015411,-1.502841,14.769991
180.53154,-237.474564,-1.687699,14.769999
179.947548,-240.107559,-1.890431,14.769992
179.408203,-241.478035,-2.001007,14.77001
177.938042,-244.218315,-2.092585,14.770006
176.184616,-246.935196,-2.195262,14.769992
175.125069,-248.322678,-2.250679,14.769985
172.676086,-251.017174,-2.366311,14.769993
169.820854,-253.497398,-2.486424,14.770002
168.279114,-254.609741,-2.546774,14.770014
165.097229,-256.500015,-2.66431,14.770012
161.875931,-257.943321,-2.776405,14.770012
160.24131,-258.517288,-2.8314,14.769999
158.558647,-259.005508,-2.887016,14.770014
155.015823,-259.713371,-3.00175,14.769994
153.151894,-259.919411,-3.061279,14.770006
149.252777,-260.119904,-3.094733,14.769997
147.269531,-260.212921,-3.094733,14.769997
143.273933,-260.39183,-3.10141,14.77001
139.439644,-260.526505,-3.111548,14.770002
135.845726,-260.617439,-3.121048,14.770008
132.314857,-260.673508,-3.13038,14.770002
128.792366,-260.696625,-3.139688,14.769985
123.132343,-260.665062,-3.154646,14.770011
121.059528,-260.632324,-3.160124,14.769992
117.087837,-260.537842,-3.170622,14.770017
113.312035,-260.409348,-3.180606,14.769997
109.700523,-260.251122,-3.190158,14.769994
106.435444,-260.078278,-3.198799,14.770011
104.881504,-259.986084,-3.202912,14.770008
101.691223,-259.776649,-3.211361,14.769988
98.357475,-259.528893,-3.220195,14.769984
96.606003,-259.386856,-3.224838,14.769989
92.916241,-259.075096,3.05724,14.769999
89.093868,-258.751915,3.05724,14.769999
85.286251,-258.429955,3.05724,14.769999
81.496464,-258.10952,3.05724,14.769999
79.681034,-257.956017,3.05724,14.769999
76.295139,-257.669731,3.05724,14.769999
74.749187,-257.539024,3.05724,14.769999
71.923443,-257.300102,3.05724,14.769999
69.157703,-257.066246,3.05724,14.769999
66.166157,-256.808884,-3.23015,14.770006
63.127993,-256.529755,3.0471,14.769992
59.960135,-256.229523,3.0471,14.769992
56.4657,-255.898346,3.0471,14.769992
52.693399,-255.540833,3.0471,14.769992
48.856802,-255.177216,3.0471,14.769992
43.578829,-254.677002,3.0471,14.769992
41.95038,-254.522644,3.0471,14.769992
38.654993,-254.21035,3.0471,14.770007
36.917952,-254.045715,3.0471,14.769992
33.249804,-253.698059,3.0471,14.769992
31.346227,-253.517662,3.0471,14.770008
27.538812,-253.156799,3.0471,14.769992
23.87703,-252.809753,3.0471,14.769992
20.473119,-252.487152,3.0471,14.769992
17.242494,-252.180969,3.0471,14.769992
15.588148,-252.02417,3.0471,14.769992
12.116189,-251.695129,3.0471,14.769992
8.416349,-251.336327,-3.244998,14.770012
4.519287,-250.893959,-3.264247,14.770004
0.514271,-250.359879,-3.284076,14.770004
-1.407975,-250.074768,-3.293613,14.77001
-5.115112,-249.471802,-3.312045,14.770015
-6.848588,-249.16571,-3.320684,14.769985
-12.002538,-248.16394,-3.346451,14.769996
-13.738347,-247.795395,-3.35516,14.770007
-17.14425,-247.026131,-3.372296,14.769997
-20.561461,-246.192284,-3.389558,14.770013
-23.951964,-245.302788,-3.406761,14.770004
-27.580182,-244.28878,2.866279,14.77
-31.268525,-243.246864,2.866279,14.77
-35.111168,-242.248978,2.954425,14.770009
-37.089867,-241.967865,3.046502,14.770004
-40.9231,-241.942154,3.223276,14.770011
-44.347925,-242.500755,3.383261,14.769993
-45.831009,-242.922707,3.454291,14.769999
-48.465996,-243.969147,3.584958,14.769988
-50.614206,-245.142029,3.69774,14.770006
-52.401134,-246.380981,3.797925,14.770007
-54.034185,-247.779831,3.920839,14.770005
-55.417564,-249.485558,4.141089,14.770003
-56.301964,-251.208542,4.335229,14.769998
-56.847878,-253.127579,4.53525,14.770004
-56.952826,-253.876076,4.610913,14.77
-56.887167,-256.4132,4.865613,14.770003
-56.769655,-257.040497,4.929503,14.769997
-56.533409,-257.919189,5.020598,14.770003
-55.759392,-259.717926,5.216899,14.77001
-54.720285,-261.246201,5.402129,14.770014
-53.106279,-262.806503,5.627283,14.76998
-51.241096,-264.01207,-0.547316,14.769998
-50.021049,-264.755569,-0.547316,14.769998
-47.533142,-266.271774,-0.547316,14.769998
-44.888275,-267.883591,-0.547316,14.769998
-41.981911,-269.6548,-0.547316,14.769998
-38.822578,-271.580154,-0.547316,14.769998
-35.512451,-273.597397,-0.547316,14.769998
-32.233131,-275.595871,-0.547316,14.769998
-29.11998,-277.493088,-0.547316,14.769998
-26.146855,-279.304977,-0.547316,14.769999
-23.155968,-281.194901,-0.602359,14.770002
-20.263825,-283.394913,-0.69824,14.770002
-17.240418,-286.227982,-0.807579,14.769992
-14.590748,-289.313446,-0.914903,14.770005
-12.333261,-292.589218,-1.019883,14.770005
-10.544696,-295.84874,-1.117987,14.769996
-9.173461,-299.028687,-1.209359,14.770002
-8.126865,-302.211533,-1.288844,14.769998
-7.164385,-305.534225,-1.288844,14.769998
-6.289643,-308.554031,-1.288844,14.769998
-5.880361,-311.052719,-1.577807,14.770001
-6.275557,-313.369202,-1.901733,14.769998
-7.130934,-315.083618,-2.165443,14.77001
-8.223524,-316.35495,-2.396011,14.770011
-9.618132,-317.365646,-2.632938,14.769988
-11.199778,-318.062897,-2.776036,14.769997
-13.057334,-318.700516,-2.845846,14.769997
-14.83665,-319.179581,-2.911343,14.770005
-16.573479,-319.529419,-2.974318,14.769999
-18.489791,-319.785629,-3.043041,14.770002
-19.547308,-319.870087,-3.080745,14.77001
-21.741712,-319.917999,-3.15877,14.770001
-23.721834,-319.814102,-3.229251,14.769998
-24.693458,-319.711685,-3.263975,14.769986
-26.749929,-319.449356,3.014551,14.77
-28.99399,-319.162735,3.014551,14.77
-31.544973,-318.836899,3.014551,14.77
-34.405064,-318.471573,3.014551,14.77
-37.596182,-317.987244,-3.330554,14.769988
-41.184034,-317.126602,-3.423499,14.770001
-42.984766,-316.558304,-3.471053,14.769994
-46.596985,-315.122116,-3.56898,14.769978
-49.992121,-313.374039,-3.665181,14.770013
-51.597696,-312.395676,-3.712531,14.770008
-54.560856,-310.295029,-3.804029,14.77
-57.012657,-308.217682,-3.884973,14.770017
-58.993536,-306.264282,-3.955044,14.770002
-60.741854,-304.287354,-4.021513,14.769998
-61.546352,-303.281555,-4.053948,14.770002
-63.183702,-301.014221,2.176427,14.769999
-64.056795,-299.753296,2.176427,14.769999
-65.76066,-297.222092,-4.147138,14.770004
-67.386648,-294.464218,-4.212194,14.770004
-69.015345,-291.20282,-4.286274,14.770003
-70.518864,-287.497635,-4.367535,14.769999
-71.728069,-283.640289,-4.449686,14.769999
-72.590679,-279.837936,-4.528921,14.770009
-72.892288,-278.024261,-4.566276,14.770003
-73.290291,-274.384155,-4.640689,14.770005
-73.386074,-272.595917,-4.677074,14.770004
-73.441654,-270.781021,1.60648,14.77
-73.630173,-267.002853,1.634829,14.769999
-73.933067,-263.152527,1.663772,14.770001
-74.341377,-259.36058,1.692354,14.769999
-74.847198,-255.652725,1.720398,14.77
-75.427639,-252.123421,1.747202,14.769998
-76.094746,-248.648346,1.77372,14.769999
-76.858936,-245.17009,1.800408,14.770001
-77.275951,-243.438187,1.813757,14.770004
-78.220585,-239.781265,1.826412,14.770003
-79.186573,-236.084854,1.826412,14.770003
-80.115101,-232.531784,1.826412,14.770003
-81.015903,-229.084839,1.826412,14.770003
-81.913845,-225.648804,1.826412,14.770003
-82.383236,-223.852661,1.826412,14.770003
-83.34663,-220.166199,1.826412,14.770003
-84.267178,-216.643661,1.826412,14.770003
-85.142048,-213.295929,1.826412,14.770003
-86.021168,-209.93174,-4.457228,14.770003
-86.927559,-206.404182,-4.464537,14.769994
-87.859108,-202.66217,-4.472277,14.770001
-88.792866,-198.781105,-4.480289,14.770004
-89.245132,-196.850418,-4.484268,14.770001
-90.094543,-193.127113,-4.491933,14.77
-90.866547,-189.623047,-4.499135,14.770004
-91.587128,-186.238625,-4.506079,14.770006
-92.300629,-182.767937,-4.513191,14.770005
-93.041706,-179.023003,-4.520853,14.77
-93.740124,-175.347588,-4.528361,14.770004
-94.38583,-171.807564,-4.535584,14.769996
-95.005024,-168.268181,-4.542795,14.769996
-95.631927,-164.526169,1.734516,14.770001
-96.271591,-160.654068,1.734516,14.770001
-96.92012,-156.728287,1.734516,14.770001
-97.545547,-152.942368,1.734516,14.770001
-97.844841,-151.130646,1.734516,14.770001
-98.421783,-147.638184,1.734516,14.770001
-99.001915,-144.126465,1.734516,14.770001
-99.610481,-140.442627,1.734516,14.770001
-100.252174,-136.558212,1.734516,14.770001
-100.906914,-132.594864,1.734516,14.770001
-101.540298,-128.7682,1.736713,14.770001
-101.849575,-126.942112,1.740404,14.770003
-102.459305,-123.455559,1.747458,14.769999
-103.090992,-119.987675,1.754484,14.770002
-103.77784,-116.364681,1.761833,14.769994
-104.523392,-112.587513,1.769506,14.769999
-104.916786,-110.653561,1.77344,14.769998
-105.741478,-106.719669,1.78145,14.769997
-106.555744,-102.981392,1.789076,14.770002
-107.346039,-99.477859,1.796234,14.770004
-108.117435,-96.165825,1.803011,14.77
-108.950264,-92.699078,1.810117,14.770001
-109.853256,-89.05748,1.817595,14.770002
-110.830696,-85.24099,1.825447,14.769999
-111.852081,-81.380306,1.833406,14.770003
-112.862499,-77.678078,1.841054,14.770001
-113.835377,-74.2146,1.848224,14.77
-114.786362,-70.917992,1.855063,14.769999
-115.772655,-67.585228,1.861812,14.769998
-116.819332,-64.090712,1.861812,14.769999
-117.934788,-60.371536,1.864226,14.77
-119.093155,-56.591631,1.872105,14.770004
-120.254276,-52.905571,1.879807,14.769997
-121.355865,-49.496889,1.886947,14.770006
-122.392532,-46.362778,1.893526,14.770005
-123.455357,-43.219261,1.90014,14.770003
-124.636688,-39.803217,1.907343,14.769997
-125.92836,-36.156387,1.915054,14.769994
-127.298866,-32.381488,1.923058,14.770009
-128.659691,-28.723496,1.930837,14.769997
-129.965607,-25.292601,1.938153,14.770002
-131.228191,-22.045327,1.945097,14.770007
-132.522373,-18.78432,1.952089,14.770002
-133.910122,-15.35941,1.959455,14.770005
-135.388458,-11.788484,1.967157,14.769997
-136.951828,-8.07129,1.969161,14.770004
-138.457825,-4.492971,1.969161,14.770004
-139.835892,-1.218639,1.969161,14.770004
-141.13472,1.867442,1.969161,14.770004
-142.457855,5.011284,1.969161,14.770004
-144.539993,10.034479,-4.324899,14.769998
-145.245674,11.772895,-4.328664,14.769999
-146.659378,15.313393,-4.336316,14.770007
-148.038071,18.844204,-4.343924,14.769999
-149.326439,22.217398,-4.351171,14.77
-151.151756,27.126775,-4.361683,14.769998
-151.735725,28.731627,-4.365111,14.769992
-152.949295,32.121389,1.912238,14.769991
-154.214127,35.680704,1.912238,14.769991
-155.539597,39.410566,1.912238,14.769991
-156.863541,43.136202,1.912238,14.769991
-158.121201,46.675329,1.912238,14.769991
-159.305954,50.009283,1.912238,14.769991
-160.465317,53.271822,1.912238,14.769991
-161.661911,56.63909,1.912238,14.769991
-163.156662,62.327168,1.722058,14.769996
-163.395348,64.436621,1.644898,14.77001
-163.411995,68.273293,1.50537,14.76999
-162.972961,71.68531,1.380283,14.770008
-162.161865,74.860615,1.261126,14.769992
-161.065987,77.724892,1.149631,14.769996
-159.591331,80.562321,1.033369,14.770004
-157.747871,83.274109,0.914147,14.770005
-155.445671,85.898373,0.78721,14.770001
-152.795036,88.237003,0.658675,14.769996
-150.054237,90.105522,0.538068,14.76999
-147.295265,91.547077,0.424894,14.769998
-144.439003,92.652363,0.313548,14.769995
-141.414787,93.446228,0.199873,14.769997
-138.073433,93.912117,0.077206,14.769997
-136.347038,93.991238,0.014397,14.770001
-132.57032,93.983498,-0.003177,14.770003
-128.585487,93.970833,-0.003177,14.770003
-126.502079,93.964218,-0.003177,14.770003
-122.556843,93.951683,-0.003177,14.770003
-118.839695,93.939873,-0.003177,14.770003
-117.03783,93.934151,-0.003177,14.770003
-113.416203,93.922646,-0.003177,14.770003
-109.638638,93.910645,-0.003177,14.770003
-105.693928,93.898109,-0.003177,14.770003
-101.724972,93.885498,-0.003177,14.770003
-97.920124,93.873413,-0.003177,14.770003
-94.325825,93.861992,-0.003177,14.770003
-90.820408,93.850853,-0.003177,14.770003
-89.035648,93.845184,-0.003177,14.770003
-85.322186,93.833389,-0.003177,14.770003
-83.386967,93.82724,-0.003177,14.770003
-79.461536,93.814766,-0.003177,14.770003
-75.613956,93.802544,-0.003177,14.770003
-71.924442,93.790825,-0.003177,14.770003
